,deal,description,entrepreneurs,location,askedFor,exchangeForStake,valuation,title,Multiple Entreprenuers,year,cat_Business Services,cat_Children/Education,cat_Fashion/Beauty,cat_Fitness/Sports/Outdoors,cat_Food and Beverage,cat_Green/CleanTech,cat_Health/Wellness,cat_Lifestyle/Home,cat_Media/Entertainment,cat_Novelties,cat_Pet Products,cat_Software/Tech,cat_Travel
108,1.0,"Chord Buddy is a one-of-a-kind learning system for the guitar that gets you playing from day one. Attach these tabs to your acoustic or electric guitar (right-handed only, sorry!) and you're ready to make music. Chord Buddy basically turns your real-life guitar into one as easy to play as those in your favorite Rock Band or Guitar Hero games. One at a time, you remove hte tabs and learn to play the chords on your own. Using the included instruction book, songbook, and DVD with two-month lesson plan, you can learn over 100 songs on your own!",Travis Perry,1,125000.0,10.0,1250000.0,Chord Buddy,0,2012.0,0,0,0,0,0,0,0,0,1,0,0,0,0
109,0.0,"Liquid Money answers the question: what if I smelled like a million bucks, instead of just looking like it? Not literally though! That would be unfortunate. Liquid Money for Him is formulated to smell like success. The fragrance opens with a woodsy aroma that gives way to notes of citrus, rosemary, grass, and ocean breeze. The company was founded and is led by Pat McCarthy, a sales executive with experience at top enterprise software companies. Liquid Money's website even asserts the product is used at Microsoft, salesforce, and SAP. Not to forget the ladies, Liquid Money is also available in a women's formulation. All products come in a box packed with real shredded US dollar bills, just to really drive home the point!",Pat McCarthy,1,100000.0,5.0,2000000.0,Liquid Money,0,2012.0,0,0,0,0,0,0,0,0,0,1,0,0,0
110,0.0,Attachable lighted patches for jean pockets.,Kyle Rainey,1,50000.0,50.0,100000.0,Tail Lightz,0,2012.0,0,0,0,0,0,0,0,0,0,0,0,1,0
111,1.0,"You Smell Soap is luxurious without taking itself too seriously. Made natural ingredients like shea butter and olive oil, You Smell Soap is fragrant yet gentle and soothing on the skin. Made with shea butter and olive oil, these bars create an unmatched soft and creamy lather. You Smell Soap is naturally fragrant yet gentle and soothing on your skin. Each bar comes wrapped in its signature ""You Smell"" packaging that is vintage-inspired and truly conversation-sparking. You Smell Soap is vegan and free of parabens, phthalates, and gluten.",Megan Cummins,1,55000.0,20.0,275000.0,You Smell Soap,0,2012.0,0,0,1,0,0,0,0,0,0,0,0,0,0
112,0.0,A canine-friendly cake mix that is safe for dogs to eat.,Kelly Chaney,1,50000.0,25.0,200000.0,Puppy Cake,0,2012.0,0,0,0,0,0,0,0,0,0,0,1,0,0
113,0.0,A comfy outfit that combines a sweatshirt and a blanket.,Ivori Tennelle,1,30000.0,35.0,85714.0,The Swilt,0,2012.0,0,0,1,0,0,0,0,0,0,0,0,0,0
114,1.0,Wine Balloon (now sold under the name Air Cork) A product that preserves wine inside any already-opened bottle. It works by inflating a balloon inside the bottle to crowd out the air and prevent it from being in contact with the wine.,Eric Corti,1,40000.0,30.0,133333.0,Wine Balloon,0,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0
115,1.0,A towel that is designed like a poncho so that kids can change out of their wet bathing suits without anyone seeing.,Shelly Ehler,1,50000.0,25.0,200000.0,Show No,0,2012.0,0,1,0,0,0,0,0,0,0,0,0,0,0
116,1.0,"A water-resistant and, even better, racoon-resistant fabric cover for garbage bins of all sizes.",Kevin and Melissa Kiernan,1,40000.0,20.0,200000.0,The Last Lid,1,2012.0,0,0,0,0,0,0,0,1,0,0,0,0,0
117,0.0,A wedge-styled pillow specially designed for women with large breasts so they can lie on their stomachs comfortably,Amanda Schlechter,1,30000.0,25.0,120000.0,Ledge Pillow,1,2012.0,0,0,0,0,0,0,0,0,0,1,0,0,0
118,1.0,Designer whole-leaf teas and accessories.,Steve Nakisher and Shane Talbott,1,250000.0,20.0,1250000.0,Talbott Teas,1,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0
119,1.0,Adjustable necklaces and bracelets with interchangeable accents for kids and adults of all ages.,"Maddie, Margot and Diane Bradshaw",1,300000.0,15.0,2000000.0,M3 Girl Designs,1,2012.0,0,1,0,0,0,0,0,0,0,0,0,0,0
120,0.0,"Five-Minute Furniture is a system that allows for furniture that's easily assembled without hand tools, screws or bolts. Modular and customizable, the patented Five-Minute Furniture system comes in a variety of sizes, and allows users to built the furniture that best suits their living space. When not in use, it packs flat just as easily as it is assembled. Five-Minute Furniture was created by an architect who was inspired by a prefabricated bookshelf that caught his attention while he worked at a retail store.",Jared Joyce,1,250000.0,25.0,1000000.0,Five-Minute Furniture,0,2012.0,0,0,0,0,0,0,0,1,0,0,0,0,0
121,1.0,"The Painted Pretzel sells creative, gourmet chocolate-covered pretzel confections in brick-and-mortar retail stores and online. The business offers pretzel knots, pretzel rods, pretzel bark and and pretzel turtles in a variety of flavors and sizes, configured into bundles and samplers. The company has also expanded into corporate gifts, and they count numerous Fortune 500 companies among their customers. Since appearing on the show, The Painted Pretzel has also begun to do fundraising business. Organizations seeking to raise money can buy customized pretzels for resale towards their cause.",Raven Thomas,1,100000.0,25.0,400000.0,The Painted Pretzel,0,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0
122,0.0,"Esso Watches are ionized wristwatches that claim to improve your body's energy field. Now branded TAGI Gear, the company currently sells TAGI watches that are made of silicone and still claim to be equipped with negative ion technology, although such claims appear to have taken a backseat to the aesthetic appeal of the watches. There are two TAGI watch models: a digital version and an analog version. Both are water resistant and available in a number of fun color choices.",Ryan Naylor,1,35000.0,20.0,175000.0,Esso Watches,0,2012.0,0,0,0,0,0,0,1,0,0,0,0,0,0
123,1.0,"ReadeREST is a magnetized clip that holds your eyewear when it's not in use. It works for reading glasses, sunglasses, and even some non-eyewear items that you might need to keep close at hand, like your work ID or maybe a pen. You can skip the granny chains and the lanyards and simply attach your ReadeREST to any shirt. The strong magnets will keep the clip securely in its place, while the V-shape provides a convenient resting place for those items that are always going astray.",Rick Hopper,1,150000.0,15.0,1000000.0,ReadeREST,0,2012.0,0,0,0,0,0,0,0,0,0,1,0,0,0
124,0.0,"Redirects the hot air from any home clothes dryer back into the house, rather than outside, where it helps keep the warmth during cold months.",Lyle Schuette,1,100000.0,50.0,200000.0,The Heat Helper,0,2012.0,0,0,0,0,0,0,0,1,0,0,0,0,0
125,1.0,"The Smart Baker is known for their insightfully helpful kitchen tools. The company is known for their collapsible cupcake stands, which display up to 100 cupcakes and stores flat when not in use. These cupcake stands are also adjustable, so you can adapt your configuration based on how many treats you plan to serve. The Smart Baker has also brought us pre-cut parchment paper, which you can purchase in round or rectangular shapes according to the molds you'll be using them in. These super helpful pre-cut sheets are outfitted with tabs that poke out the sides, which you can use to lift your cake out of the mold when done. You might also know The Smart Baker for their cheat sheet aprons, which are adorned with useful measuring and conversion tables. These aprons can save you from stains, spills, and measuring mistakes.",Stephanie and Daniel Rensing,1,75000.0,25.0,300000.0,The Smart Baker,1,2012.0,0,0,0,0,0,0,0,1,0,0,0,0,0
126,0.0,"ScotteVest stands for travel-ready apparel and accessories for men and women. The ScotteVest signature product feature is pockets, lots of pockets for storing and stashing essentials when you're on the go. ScotteVest takes pockets so seriously, in fact, that the number of pockets in each article is listed up front alongside the pricing in their online store. Although the company initially focused on vests, of course, its offerings have gradually expanded to include products such as hoodies, shirts, polos, hats, and even boxers. Overwhelmed by the options? The online store even has a ""Help Me Decide"" feature to make product comparisons easier.",Scott Jordan,1,500000.0,15.0,3333333.0,ScotteVest,0,2012.0,0,0,1,0,0,0,0,0,0,0,0,0,0
127,1.0,"Kisstixx is a fun lip balm that comes in pairs according to compatible flavors. Each Kisstixx lipstick (try saying that three times fast) packs a punch of flavor, and they're paired to mix well when they come together in a kiss. Best of all, this lip balm keeps your lips protected and moisturized. Wear it every day to stay at your most kissable!",Dallas Robinson and Mike Buonomo,1,200000.0,20.0,1000000.0,Kisstixx,1,2012.0,0,0,1,0,0,0,0,0,0,0,0,0,0
128,1.0,"Nardo's Natural is a line of premium-quality organic skin care products proudly made in the USA. Their products range from facial care, to body care, to make-up, and even a line just for men. Always made with premium materials, you'll find things like coconut oil, shea butter, bentonite clay, acai berry and pomegranate among the ingredients. Just as important is what you won't find: all Nardo's Natural products are free of parabens, dyes, gluten or harsh chemicals. Nardo's Natural offers facial cleansers, anti-aging creams, make-up, body washes, exfoliants, moisturizers, and even after shave. The company also offers private label and contract manufacturing services for businesses and up-and-coming cosmetics businesses.","Kyle, KJ, Danny and DJ Nardo",1,75000.0,12.0,625000.0,Nardo's Natural,1,2012.0,0,0,1,0,0,0,0,0,0,0,0,0,0
129,1.0,"Fashion-forward and edgy jewelry such as headpieces, body jewelry, and shoe jewelry.",Rachel Mann and Mackenzie Burdick,1,80000.0,51.0,156863.0,Litter,1,2012.0,0,0,1,0,0,0,0,0,0,0,0,0,0
130,0.0,A mobile training device that simulates a basketball defender.,Tony Devine,1,75000.0,15.0,500000.0,The Original Profender,0,2012.0,0,0,0,1,0,0,0,0,0,0,0,0,0
131,0.0,A way to connect trustworthy senior citizens with customers seeking childcare and other household services.,Todd Colby Pliss,1,150000.0,20.0,750000.0,Rent-A-Grandma,0,2012.0,1,0,0,0,0,0,0,0,0,0,0,0,0
132,0.0,"A clear adhesive that lifts and repositions the skin to miminize sagging and cellulite, making thighs look firm and tight.",Nick and Penilopee Larosa,1,100000.0,25.0,400000.0,Instant Thigh Lift,1,2012.0,0,0,1,0,0,0,0,0,0,0,0,0,0
133,1.0,"Educational software that teaches people how to play the guitar, ukulele, banjo and other instruments.",Aviv Grill,1,300000.0,5.0,6000000.0,MisoMedia,0,2012.0,0,0,0,0,0,0,0,0,1,0,0,0,0
134,1.0,Stand-up paddle boarding products.,Stephan Aarstol,1,150000.0,10.0,1500000.0,Tower Paddle Boards,0,2012.0,0,0,0,1,0,0,0,0,0,0,0,0,0
135,0.0,A strainer designed to aerate wine as it is poured into the glass.,Gary DeJohn,1,75000.0,30.0,250000.0,Vinamor,0,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0
136,0.0,A service that creates customized articles of clothing.,Nick Romero,1,125000.0,15.0,833333.0,The Ave Venice,0,2012.0,0,0,1,0,0,0,0,0,0,0,0,0,0
137,0.0,Beer-infused ice cream.,"Steve Albert, Larry Blackwell and Jason Conroy",1,125000.0,15.0,833333.0,Brewer's Cow Ice Cream,1,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0
138,1.0,A line of fully-protective and fashionable safety gear for people who ride scooters and motorcycles.,Arlene Battishill and Desiree Estrada,1,300000.0,15.0,2000000.0,GoGoGear,1,2012.0,0,0,1,0,0,0,0,0,0,0,0,0,0
139,0.0,"Prepackaged meal for pets, featuring separate compartments containing full servings of premium food portioned accordingly for different sizes and species of pets.",Blake St. Clair,1,100000.0,51.0,196078.0,Barkem's To Go,0,2012.0,0,0,0,0,0,0,0,0,0,0,1,0,0
140,0.0,An electric generator that claims to harnesses the spin of the earth and produces gold as a waste product.,Mark Sullivan,1,1000000.0,10.0,10000000.0,The Sullivan Generator,0,2012.0,0,0,0,0,0,0,0,0,0,1,0,0,0
141,0.0,"Motivating workout apparel, featuring secret logos that are made visible by the wearer's perspiration.",Ben Wood,1,500000.0,20.0,2500000.0,ViewSport,0,2012.0,0,0,0,1,0,0,0,0,0,0,0,0,0
142,0.0,Premium wine sold by the glass in individually-sealed plastic cups.,James Martin,1,300000.0,5.0,6000000.0,Copa di Vino,0,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0
143,0.0,"A company that handcrafts 25 varieties cookies and brownies, which are sold to corporate customers and in the company's own retail stores.","Brenda ""Blondie"" Coffman",1,200000.0,3.0,6666667.0,Blondies Cookies,0,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0
144,0.0,"A line of fashionable handbags featuring ""magna-fab"", a removable magnet that attaches to the front of the bag, allowing for the design to be changed up.",Paul d'Auriac and Debbie Brooks,1,540000.0,20.0,2700000.0,Debbie Brooks Handbags,1,2012.0,0,0,1,0,0,0,0,0,0,0,0,0,0
145,1.0,"NailPak by Duality Cosmetics is the most portable manicure solution and a touching story. A mother's bonding ritual with her daughters turned commercial success, NailPak came from their evenings together spent doing each others' nails. They came up with NailPak, a self-contained package that combines nail polish and polish remover along with pads and a file.",Barbara Lampugnale,1,50000.0,20.0,250000.0,Nail Pak,0,2012.0,0,0,1,0,0,0,0,0,0,0,0,0,0
146,1.0,"Lollacup is one well-engineered sippy cup. It comes with a valve-free, weighted straw that small children can easily learn to drink from, even when Lollacup is tilted. The cup also has handles for easy gripping, but they are removable in case Lollacup needs to be put into a cupholder. Made in the USA, Lollacup is also dishwasher safe and made with materials that are FDA-approved to be used by young children.",Hanna Lim,1,100000.0,15.0,666667.0,Lollacup,0,2012.0,0,1,0,0,0,0,0,0,0,0,0,0,0
147,0.0,Tank tops with interchangeable straps.,Nicole Bilsky and Lindsay Johnson,1,57000.0,30.0,190000.0,Trimi Tanks,1,2012.0,0,0,1,0,0,0,0,0,0,0,0,0,0
148,1.0,Boots that transform into a shoe and back again. The removable (and interchangeable) boot uppers are attached to the shoe portion by a zipper.,Andrew Goodrum and Queenie Davis,1,100000.0,30.0,333333.0,Boot Illusions,1,2012.0,0,0,1,0,0,0,0,0,0,0,0,0,0
149,0.0,A roller-coaster ride powered by the people riding it.,Scotty Olson,1,3000000.0,20.0,15000000.0,Skyride,0,2012.0,0,0,0,1,0,0,0,0,0,0,0,0,0
150,1.0,An online store for customizable bicycles.,Fleetwood Hicks,1,500000.0,33.0,1515152.0,Villy Customs,0,2012.0,0,0,0,1,0,0,0,0,0,0,0,0,0
151,0.0,"AirBedz are air mattresses purpose-built for use on the beds of pick-up trucks. An AirBedz air mattress will always fit perfectly on a truck bed thanks to specially-designed cutouts on each side, which fit snugly over the wheel wells. Available sizes to fit compact, mid and full-sized trucks, every AirBedz mattress also includes a built-in, battery-powered, rechargeable pump for easy inflation. The unique design of AirBedz maximizes the usable area on the truck bed, while the 12-inch thickness and integrated air coil system assures comfort.",Jim Pittman,1,250000.0,15.0,1666667.0,AirBedz,0,2012.0,0,0,0,0,0,0,0,1,0,0,0,0,0
152,1.0,"A fun, all-inclusive dance workout for people of all ages, shapes and sizes.","Billy Blanks, Jr.",1,100000.0,20.0,500000.0,Billy Blanks Jr.'s Dance With Me,1,2012.0,0,0,0,1,0,0,0,0,0,0,0,0,0
153,1.0,Interchangeable swimsuit separates designed to be mixed up.,Frank Scozzafava and Adam DiSilvestro,1,50000.0,5.0,1000000.0,Mix Bikini,1,2012.0,0,0,1,0,0,0,0,0,0,0,0,0,0
154,0.0,A rock band.,Tom Callahan,1,200000.0,20.0,1000000.0,CAB-20 Rock Band,0,2012.0,0,0,0,0,0,0,0,0,1,0,0,0,0
155,1.0,"Now doing business under the Wild Friends brand, these enterprising college students went into the tank with their wholesome and creatively flavored line of nut butters. Their all-natural nut butters come in delightful flavor combinations such as honey pretzel, cinnamon raisin, sesame cranberry, chocolate coconut, and vanilla espresso. Can't decide on a nut butter? Wild Friends offers variety packs. Want your nut butters on the go? They come in travel-friendly single serve sizes too. These days, Wild Friends sells their peanut butter, almond butter, and sunbutter products online and in major food retailers across the US.",Erika Welsh and Keeley Tillotson,1,50000.0,10.0,500000.0,Wild Squirrel Nut Butter,1,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0
156,0.0,An energy drink marketed to women over the age of 35.,Ryan Custer,1,150000.0,30.0,500000.0,Cougar Energy,0,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0
157,1.0,"Socially-conscious, recyclable sneakers.",Gary Gagnon,1,50000.0,10.0,500000.0,Remyxx,0,2012.0,0,0,1,0,0,0,0,0,0,0,0,0,0
158,0.0,A home gym for a total body workout.,Frank Campitelli and Debrae Barensfeld,1,250000.0,10.0,2500000.0,Nitroforce Industries,1,2012.0,0,0,0,1,0,0,0,0,0,0,0,0,0
159,1.0,UniKey provides a smart lock system called Kevo that works with smartphones and the specially-made Kevo fob.,Phil Dumas,1,500000.0,33.0,1515152.0,UniKey Technologies,0,2012.0,0,0,0,0,0,0,0,0,0,0,0,1,0
160,0.0,A massage therapy system in which the therapist walks on the patient's back.,Todd Miller,1,100000.0,10.0,1000000.0,Body Walking,0,2013.0,0,0,0,1,0,0,0,0,0,0,0,0,0
161,0.0,A ticketless coat checking system for events.,Derek Pacque,1,200000.0,10.0,2000000.0,CoatChex,0,2013.0,1,0,0,0,0,0,0,0,0,0,0,0,0
162,1.0,Non-toxic bedbug glue traps.,Maria Curcio and Veronica Periongo,1,125000.0,7.0,1785714.0,Buggy Beds,1,2013.0,1,0,0,0,0,0,0,0,0,0,0,0,0
163,1.0,A belt featuring a buckle that opens to make a beverage holder.,Jay Kriner,1,50000.0,10.0,500000.0,Bev Buckle,0,2013.0,0,0,0,0,0,0,0,0,0,1,0,0,0
164,0.0,"eCreamery makes small-batch ice cream, gelato, and sorbet in classic and experimental flavors alike. Aside from their brick-and-mortar location in Omaha, they also have a strong online presence, and will ship a pint of any flavor directly to your door. With eCreamery, the customer wields the scoop, so to speak. You can customize any order or even create your own flavor outright. eCreamery will hand-pack your frozen treat in pints or even batches of single-serve cups, with personalized labels of your choosing.",Abby Jordan and Becky App,1,250000.0,33.0,757576.0,eCreamery,1,2013.0,0,0,0,0,1,0,0,0,0,0,0,0,0
